Rank,EntryId,Username,Score,Max Possible Score,Winnings,Rd of 64,Rd of 32,Rd of 16,Rd of 8,Last 4,Championship,Tiebreaker
1,8b144d3a-93ec-4abd-b7ac-fd5f2ee9deb9,casperi21,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 10 USC | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 11 Pittsburgh | 2 Texas | 1 Kansas | 4 UConn | 6 TCU | 2 UCLA,5 Duke | 10 USC | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 1 Kansas | 6 TCU,10 USC | 1 Alabama | 1 Houston | 6 TCU,1 Alabama | 1 Houston,1 Alabama,175
1,d4acaed1-72d6-4d6c-be35-c81548840867,cbarsky22,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 13 Kent State | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 11 Providence | 10 USC | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 12 Drake | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 10 USC | 1 Alabama | 2 Arizona | 1 Houston | 3 Xavier | 1 Kansas | 3 Gonzaga,1 Purdue | 2 Arizona | 1 Houston | 3 Gonzaga,2 Arizona | 1 Houston,1 Houston,138
1,b2cbcbb1-15c4-495a-97dc-d94eef539d2a,cbass17,10,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 11 Providence | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 11 Providence | 4 Virginia | 2 Arizona | 1 Houston | 3 Xavier | 1 Kansas | 3 Gonzaga,1 Purdue | 4 Virginia | 1 Houston | 1 Kansas,1 Purdue | 1 Kansas,1 Kansas,126
1,2fc801aa-fb6e-4a3a-8a61-c476b1ee5ca5,cbbourne64,10,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 13 Louisiana | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 12 Charleston | 13 Furman | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 15 Colgate | 1 Kansas | 9 Illinois | 12 VCU | 13 Iona | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 11 Providence | 2 Marquette | 9 West Virginia | 13 Furman | 3 Baylor | 2 Arizona | 9 Auburn | 4 Indiana | 3 Xavier | 15 Colgate | 9 Illinois | 12 VCU | 3 Gonzaga | 2 UCLA,5 Duke | 2 Marquette | 9 West Virginia | 3 Baylor | 9 Auburn | 3 Xavier | 9 Illinois | 2 UCLA,2 Marquette | 3 Baylor | 9 Auburn | 2 UCLA,2 Marquette | 2 UCLA,2 Marquette,189
1,be74c47d-5fab-4eb1-a5df-626a1d61df34,cbzb14,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 12 Charleston | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 12 Charleston | 6 Creighton | 2 Arizona | 8 Iowa | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 6 Creighton | 8 Iowa | 2 Texas | 4 UConn | 3 Gonzaga,1 Purdue | 1 Alabama | 2 Texas | 4 UConn,1 Purdue | 4 UConn,4 UConn,169
1,a8e0c713-1ea8-4cb7-8aae-96cd2c3bd900,cc092cc,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 14 Kennesaw State | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 13 Iona | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 9 West Virginia | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 6 Iowa State | 2 Texas | 1 Kansas | 5 Saint Mary's | 6 TCU | 2 UCLA,1 Purdue | 6 Kentucky | 4 Virginia | 3 Baylor | 5 Miami (FL) | 2 Texas | 1 Kansas | 6 TCU,1 Purdue | 3 Baylor | 2 Texas | 1 Kansas,1 Purdue | 2 Texas,1 Purdue,138
1,55cdca13-337d-421d-8a08-7c86cbaf6ccf,ccoogan002,10,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 12 Charleston | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 13 Kent State | 11 Pittsburgh | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 6 Creighton | 2 Arizona | 1 Houston | 5 Miami (FL) | 11 Pittsburgh | 7 Texas A&M | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 7 Texas A&M | 4 UConn | 3 Gonzaga,2 Marquette | 1 Alabama | 1 Houston | 3 Gonzaga,1 Alabama | 1 Houston,1 Houston,151
1,3836a93a-69c1-4fd3-8f41-7db79ce4d266,cdegey,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 11 Providence | 2 Marquette | 9 West Virginia | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 9 West Virginia | 2 Arizona | 5 Miami (FL) | 2 Texas | 5 Saint Mary's | 2 UCLA,1 Purdue | 2 Arizona | 5 Miami (FL) | 2 UCLA,2 Arizona | 2 UCLA,2 Arizona,137
1,5954c98b-b565-4af7-8c58-92cb1d38a551,CDewit2it,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 6 Creighton | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 6 Kentucky | 1 Alabama | 6 Creighton | 1 Houston | 3 Xavier | 1 Kansas | 3 Gonzaga,1 Purdue | 6 Creighton | 1 Houston | 1 Kansas,1 Purdue | 1 Houston,1 Houston,7
1,66e142b8-f229-433f-acf3-3583233f6aab,cemrick83,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 7 Michigan State | 1 Alabama | 5 San Diego State | 6 Creighton | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 12 VCU | 3 Gonzaga | 2 UCLA,5 Duke | 6 Kentucky | 1 Alabama | 6 Creighton | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,5 Duke | 6 Creighton | 1 Houston | 2 UCLA,5 Duke | 1 Houston,1 Houston,85
1,02b768eb-5939-41b8-94fb-4b5732f9396f,CenjaminB,10,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,4 Tennessee | 3 Kansas State | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,3 Kansas State | 3 Baylor | 1 Houston | 1 Kansas,3 Baylor | 1 Kansas,1 Kansas,138
1,7a1a2026-d47e-4933-9028-1490219c0e66,Cenzamatic,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 6 Creighton | 2 Arizona | 1 Houston | 12 Drake | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,4 Tennessee | 6 Kentucky | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 3 Gonzaga,6 Kentucky | 2 Arizona | 1 Houston | 1 Kansas,2 Arizona | 1 Houston,1 Houston,143
1,355b7c1b-2e2d-4b59-a11b-50612c876a06,cewrazen,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 11 Pittsburgh | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 6 Creighton | 2 Arizona | 1 Houston | 12 Drake | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 6 Kentucky | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 4 UConn | 3 Gonzaga,5 Duke | 1 Alabama | 2 Texas | 3 Gonzaga,1 Alabama | 3 Gonzaga,1 Alabama,149
1,ce80820c-2d34-424a-a2a8-ee71e5059beb,cfargis,10,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,4 Tennessee | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,4 Tennessee | 1 Alabama | 1 Houston | 2 UCLA,4 Tennessee | 2 UCLA,4 Tennessee,150
1,eb192069-e5a7-4d08-917d-04651472d8ee,cfv106,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 12 Charleston | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 6 Kentucky | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,6 Kentucky | 1 Alabama | 1 Houston | 2 UCLA,1 Alabama | 1 Houston,1 Alabama,168
1,0b1330c4-3cb9-41fc-ab3c-28c84cca461b,cgeogheg27,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 7 Michigan State | 1 Alabama | 5 San Diego State | 6 Creighton | 2 Arizona | 1 Houston | 4 Indiana | 6 Iowa State | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,4 Tennessee | 7 Michigan State | 1 Alabama | 2 Arizona | 1 Houston | 6 Iowa State | 4 UConn | 3 Gonzaga,4 Tennessee | 2 Arizona | 1 Houston | 3 Gonzaga,4 Tennessee | 1 Houston,1 Houston,147
1,5cf91d24-0a12-4879-a6db-8e5b269fdeea,cgrady7,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 11 Arizona State | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 6 Creighton | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 6 Kentucky | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 4 UConn | 3 Gonzaga,5 Duke | 1 Alabama | 1 Houston | 3 Gonzaga,1 Alabama | 1 Houston,1 Houston,138
1,419fc786-5a62-4573-a20b-93af2e12641a,cgraver19,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 15 Vermont | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 13 Kent State | 6 Iowa State | 14 Kennesaw State | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 11 Arizona State | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 7 Michigan State | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 6 Iowa State | 10 Penn State | 1 Kansas | 4 UConn | 11 Arizona State | 2 UCLA,5 Duke | 7 Michigan State | 1 Alabama | 2 Arizona | 5 Miami (FL) | 10 Penn State | 4 UConn | 2 UCLA,5 Duke | 2 Arizona | 10 Penn State | 2 UCLA,5 Duke | 2 UCLA,5 Duke,158
1,430b6226-3422-4fcc-b4e3-f5c9d7b70c51,chademdoc,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,8 Memphis | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 6 Creighton | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,8 Memphis | 3 Kansas State | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 4 UConn | 2 UCLA,8 Memphis | 2 Arizona | 2 Texas | 2 UCLA,2 Arizona | 2 UCLA,2 UCLA,136
1,bd76a24d-646f-45e3-96c3-54e451a433f4,chadpen01,10,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,1 Purdue | 1 Alabama | 1 Houston | 2 UCLA,1 Alabama | 1 Houston,1 Alabama,149
1,d3d74ca7-136d-4e25-915c-b748210af419,Champchell,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 12 VCU | 4 UConn | 11 Arizona State | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 11 Providence | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 10 Penn State | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,4 Tennessee | 2 Marquette | 5 San Diego State | 3 Baylor | 1 Houston | 3 Xavier | 4 UConn | 2 UCLA,2 Marquette | 3 Baylor | 1 Houston | 2 UCLA,3 Baylor | 1 Houston,1 Houston,146
1,8e5a1261-496a-43ed-b5ef-46f7dbcb0fca,chap024,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 11 Pittsburgh | 10 Penn State | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 3 Kansas State | 1 Alabama | 3 Baylor | 4 Indiana | 10 Penn State | 1 Kansas | 3 Gonzaga,1 Purdue | 3 Baylor | 4 Indiana | 3 Gonzaga,1 Purdue | 3 Gonzaga,1 Purdue,137
1,82ff24a9-0931-4351-879b-02b3ff416e88,chayis1,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,5 Duke | 1 Alabama | 1 Houston | 1 Kansas,1 Alabama | 1 Houston,1 Alabama,140
1,d36cb4f9-b562-4987-a11c-774249e312d7,cheddabisque,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 5 San Diego State | 6 Creighton | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,4 Tennessee | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 4 UConn | 2 UCLA,4 Tennessee | 1 Alabama | 1 Houston | 2 UCLA,4 Tennessee | 1 Houston,4 Tennessee,152
1,0b2ed555-6acc-4828-8287-8ec848e34473,cheeseisgood,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 3 Xavier | 1 Kansas | 3 Gonzaga,1 Purdue | 2 Arizona | 1 Houston | 1 Kansas,1 Purdue | 1 Houston,1 Houston,138
